order_number,order_date,serial_number,product_name,item_type,registration_no
4039,12-12-2024,MS2301152B2053,ADANI NON DCR BIFACIAL 550 WP,Solar Panel,GUJ/RT/RES/10164860
4039,12-12-2024,MS2301152B1089,ADANI NON DCR BIFACIAL 550 WP,Solar Panel,GUJ/RT/RES/10164860
4039,12-12-2024,MS2301142A3110,ADANI NON DCR BIFACIAL 550 WP,Solar Panel,GUJ/RT/RES/10164860
4039,12-12-2024,MS2301152B1953,ADANI NON DCR BIFACIAL 550 WP,Solar Panel,GUJ/RT/RES/10164860
4039,12-12-2024,MS2301152B1972,ADANI NON DCR BIFACIAL 550 WP,Solar Panel,GUJ/RT/RES/10164860
4039,12-12-2024,MS2301132B0870,ADANI NON DCR BIFACIAL 550 WP,Solar Panel,GUJ/RT/RES/10164860
4039,12-12-2024,MS2301152B0754,ADANI NON DCR BIFACIAL 550 WP,Solar Panel,GUJ/RT/RES/10164860
4039,12-12-2024,SYS119118125277,SOLAR YAAN 5.0 KW,Inverter,GUJ/RT/RES/10164860
4042,22-11-2024,RSEPTG5131224239205,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224239601,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224239603,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224239157,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224239985,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224239147,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224239805,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224239719,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224239785,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224239301,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224239842,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224240030,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224240080,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224239920,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224240119,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224240128,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224240314,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224240060,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224239972,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224237487,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224239803,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224239765,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224240051,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224239807,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224240533,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,RSEPTG5131224240273,RAYZON NON DCR TOPCON 580 WP,Solar Panel,GUJ/RT/IND/10160844
4042,22-11-2024,A03E1530441D035,SOLAR YAAN 15.0 KW,Inverter,GUJ/RT/IND/10160844
4046,03-03-2025,MS2504122A0694,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7195735
4046,03-03-2025,MS2504122A1874,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7195735
4046,03-03-2025,MS2504112B1819,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7195735
4046,03-03-2025,MS2504122A2319,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7195735
4046,03-03-2025,MS2504072C0667,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7195735
4046,03-03-2025,MS2502102B3903,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7195735
4046,03-03-2025,SYS119116169286,SOLAR YAAN 4.2 KW,Inverter,NP-GJUG25-7195735
4076,02-01-2025,SYS119118127517,SOLAR YAAN 5.5 KW,Inverter,NP/1135904/2024
4083,04-01-2025,SYS1191161C6561,SOLAR YAAN 3.6 KW,Inverter,NP-GJTPA25-005805435
4083,04-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005805435
4083,04-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005805435
4083,04-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005805435
4083,04-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005805435
4083,04-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005805435
4083,04-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005805435
4083,04-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005805435
4083,04-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005805435
4083,04-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005805435
4083,04-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005805435
4083,04-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005805435
4083,04-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005805435
4083,04-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005805435
4084,02-12-2024,,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-004916399
4084,02-12-2024,,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-004916399
4084,02-12-2024,,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-004916399
4084,02-12-2024,,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-004916399
4084,02-12-2024,,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-004916399
4084,02-12-2024,,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-004916399
4084,02-12-2024,AS241241C1041,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-004916399
4084,02-12-2024,AS2412021C4402,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-004916399
4084,02-12-2024,AS2412021C4306,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-004916399
4084,02-12-2024,AS2412021C4373,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-004916399
4084,02-12-2024,AS24120221C4351,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-004916399
4084,02-12-2024,AS2412041C1026,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-004916399
4084,02-12-2024,A0VS332048DB194,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG24-004916399
4084,02-12-2024,AS2412041C1026,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-004916399
4084,02-12-2024,AS2412041C1041,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-004916399
4084,02-12-2024,AS2412021C4306,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-004916399
4084,02-12-2024,AS2412021C4373,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-004916399
4084,02-12-2024,AS2412021C4402,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-004916399
4084,02-12-2024,AS2412021C4351,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-004916399
4084,02-12-2024,SYS11911HK69TK,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG24-004916399
4085,19-12-2024,MS2411241C4073,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005161528
4085,19-12-2024,MS2411241C4416,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005161528
4085,19-12-2024,MS2411241C4428,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005161528
4085,19-12-2024,MS2411241C3390,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005161528
4085,19-12-2024,MS2411241C4374,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005161528
4085,19-12-2024,MS2411241C4189,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005161528
4085,19-12-2024,SYS1191161A6289,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG24-005161528
4104,21-12-2024,MS2411212A3746,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005230868
4104,21-12-2024,MS2411212A3181,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005230868
4104,21-12-2024,MS2411212A3149,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005230868
4104,21-12-2024,MS2411212A3723,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005230868
4104,21-12-2024,MS2411212A3725,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005230868
4104,21-12-2024,MS2411212A3707,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005230868
4104,21-12-2024,SYS11911HK6E4T,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG24-005230868
4108,16-05-2025,RSBB2M0280125010672,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7653404
4108,16-05-2025,RSCB1M0301024101120,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7653404
4108,16-05-2025,RSCB1M0301024101122,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7653404
4108,16-05-2025,RSBB2M0290425041096,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7653404
4108,16-05-2025,RSBB2M0110425036282,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7653404
4108,16-05-2025,RSCB1M0301024101123,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7653404
4108,16-05-2025,SYS119116178321,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-7653404
4120,25-12-2024,MS2411241C4386,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005417313
4120,25-12-2024,MS2411241C4440,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005417313
4120,25-12-2024,MS2411241C3369,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005417313
4120,25-12-2024,MS2411241C4244,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005417313
4120,25-12-2024,MS2411241C4211,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005417313
4120,25-12-2024,MS2411241C4411,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005417313
4120,25-12-2024,SYS1191161C5115,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG24-005417313
4122,26-12-2024,MS2411241C4438,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005511308
4122,26-12-2024,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005511308
4122,26-12-2024,MS2411241C4501,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005511308
4122,26-12-2024,MS2411192C5279,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005511308
4122,26-12-2024,MS2411192C5284,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005511308
4122,26-12-2024,MS2411192C5176,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005511308
4122,26-12-2024,MS2411192C5287,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005511308
4122,26-12-2024,SYS1191161C2871,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG24-005511308
4126,25-12-2024,RSCB2M0090724097876,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005477777
4126,25-12-2024,RSCB2M0310824109083,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005477777
4126,25-12-2024,RSCB2M0310824109079,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005477777
4126,25-12-2024,RSCB2M0310824108999,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005477777
4126,25-12-2024,RSCB2M0090724097860,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005477777
4126,25-12-2024,RSCB2M0090724097897,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005477777
4126,25-12-2024,SYS11911HK6ECB,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG24-005477777
4129,11-12-2024,RSCB2M0310824109062,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005075639
4129,11-12-2024,,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005075639
4129,11-12-2024,RSCB2M0310824109071,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005075639
4129,11-12-2024,,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005075639
4129,11-12-2024,RSCB2M0310824109040,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005075639
4129,11-12-2024,,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005075639
4129,11-12-2024,RSCB2M0310824109084,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005075639
4129,11-12-2024,,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005075639
4129,11-12-2024,RSCB2M0310824108983,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005075639
4129,11-12-2024,,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005075639
4129,11-12-2024,RSCB2M0310824109050,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005075639
4129,11-12-2024,SYS11911HK6A6F,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG24-005075639
4132,19-05-2025,RSBB2M0290425042153,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7668411
4132,19-05-2025,RSBB2M0290425042199,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7668411
4132,19-05-2025,RSBB2M0290425042098,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7668411
4132,19-05-2025,RSBB2M0290425042149,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7668411
4132,19-05-2025,RSBB2M0290425042103,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7668411
4132,19-05-2025,RSBB2M0290425042137,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7668411
4132,19-05-2025,RSBB2M0290425041926,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7668411
4132,19-05-2025,SYS1191161D1716,SOLAR YAAN 3.6 KW,Inverter,NP-GJUG25-7668411
4139,31-12-2024,RSCB1M0301024101104,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA24-005669778
4139,31-12-2024,,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA24-005669778
4139,31-12-2024,RSCB1M0301024101097,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA24-005669778
4139,31-12-2024,RSCB2M0310824110068,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA24-005669778
4139,31-12-2024,RSCB1M0301024101083,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA24-005669778
4139,31-12-2024,RSCB1M0301024101010,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA24-005669778
4139,31-12-2024,RSCB1M0301024101098,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA24-005669778
4139,31-12-2024,SYS1191161C2127,SOLAR YAAN 3.3 KW,Inverter,NP-GJTPA24-005669778
4141,24-04-2025,AS2503081C2003,ADANI DCR TOPCON 580 WP,Solar Panel,NP-GJUG25-7533155
4141,24-04-2025,,ADANI DCR TOPCON 580 WP,Solar Panel,NP-GJUG25-7533155
4141,24-04-2025,AS2503081C3281,ADANI DCR TOPCON 580 WP,Solar Panel,NP-GJUG25-7533155
4141,24-04-2025,AS2503081C3325,ADANI DCR TOPCON 580 WP,Solar Panel,NP-GJUG25-7533155
4141,24-04-2025,AS2503081C2317,ADANI DCR TOPCON 580 WP,Solar Panel,NP-GJUG25-7533155
4141,24-04-2025,AS2503081C1982,ADANI DCR TOPCON 580 WP,Solar Panel,NP-GJUG25-7533155
4141,24-04-2025,AS2503081C1285,ADANI DCR TOPCON 580 WP,Solar Panel,NP-GJUG25-7533155
4141,24-04-2025,SYS1191161D5385,SOLAR YAAN 3.6 KW,Inverter,NP-GJUG25-7533155
4156,04-12-2024,95409001-1224819328,APS DCR BIFACIAL 540 WP,Solar Panel,NP-GJTPA24-004939986
4156,04-12-2024,,APS DCR BIFACIAL 540 WP,Solar Panel,NP-GJTPA24-004939986
4156,04-12-2024,95409001-1224819330,APS DCR BIFACIAL 540 WP,Solar Panel,NP-GJTPA24-004939986
4156,04-12-2024,95409001-1224819322,APS DCR BIFACIAL 540 WP,Solar Panel,NP-GJTPA24-004939986
4156,04-12-2024,95409001-1224819326,APS DCR BIFACIAL 540 WP,Solar Panel,NP-GJTPA24-004939986
4156,04-12-2024,95409001-1224819318,APS DCR BIFACIAL 540 WP,Solar Panel,NP-GJTPA24-004939986
4156,04-12-2024,95409001-1224819319,APS DCR BIFACIAL 540 WP,Solar Panel,NP-GJTPA24-004939986
4156,04-12-2024,95409001-1224819324,APS DCR BIFACIAL 540 WP,Solar Panel,NP-GJTPA24-004939986
4156,04-12-2024,SYS119116194092,SOLAR YAAN 3.6 KW,Inverter,NP-GJTPA24-004939986
4162,19-12-2024,AS2412252A0295,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005166835
4162,19-12-2024,AS2412242A1464,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005166835
4162,19-12-2024,AS2412252A0594,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005166835
4162,19-12-2024,AS2412252A0207,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005166835
4162,19-12-2024,AS2412252A1361,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005166835
4162,19-12-2024,AS2412252A0111,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005166835
4162,19-12-2024,SYS11911HK66VE,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG24-005166835
4163,23-12-2024,AS2412032C1958,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-005314806
4163,23-12-2024,,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-005314806
4163,23-12-2024,AS2412032C2028,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-005314806
4163,23-12-2024,AS2412032C1959,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-005314806
4163,23-12-2024,AS2412032C2356,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-005314806
4163,23-12-2024,AS2412032C2032,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-005314806
4163,23-12-2024,AS2412032C1943,ADANI DCR TOPCON 565 WP,Solar Panel,NP-GJUG24-005314806
4163,23-12-2024,SYS1191161A7584,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG24-005314806
4164,28-12-2024,AS2412242A1273,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005550385
4164,28-12-2024,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005550385
4164,28-12-2024,AS2412252A1609,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005550385
4164,28-12-2024,AS2412252A0919,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005550385
4164,28-12-2024,AS2412252A0391,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005550385
4164,28-12-2024,AS2412242A3016,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005550385
4164,28-12-2024,AS2412252A0872,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005550385
4164,28-12-2024,SYS119116196696,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG24-005550385
4165,24-12-2024,MS2412191B0314,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005564868
4165,24-12-2024,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005564868
4165,24-12-2024,MS2412191B0156,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005564868
4165,24-12-2024,MS2412181C5408,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005564868
4165,24-12-2024,MS2412191B0312,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005564868
4165,24-12-2024,MS2412191B0024,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005564868
4165,24-12-2024,MS2412191B0219,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG24-005564868
4165,24-12-2024,A0VS332048DB194,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG24-005564868
4166,10-12-2024,AS2412242A1336,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005023643
4166,10-12-2024,AS2412242A1337,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005023643
4166,10-12-2024,AS2412242A1280,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005023643
4166,10-12-2024,AS2412242A1441,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005023643
4166,10-12-2024,AS2412242A1377,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005023643
4166,10-12-2024,AS2412242A1497,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-005023643
4166,10-12-2024,SYS11911HK679Q,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG24-005023643
4167,18-11-2024,AS2412162B0138,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-004754071
4167,18-11-2024,AS2412162B0147,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-004754071
4167,18-11-2024,AS2412172B2417,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-004754071
4167,18-11-2024,AS2412172B2320,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-004754071
4167,18-11-2024,AS2412162B3584,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-004754071
4167,18-11-2024,AS2412162B0196,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG24-004754071
4167,18-11-2024,SYS119116195988,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG24-004754071
4170,30-01-2025,MS2411192C4829,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-006855189
4170,30-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-006855189
4170,30-01-2025,MS2411192C5255,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-006855189
4170,30-01-2025,MS2411192C4860,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-006855189
4170,30-01-2025,MS2411192C4871,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-006855189
4170,30-01-2025,MS2411192C5108,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-006855189
4170,30-01-2025,MS2411192C4884,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-006855189
4170,30-01-2025,SYS1191161C2831,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-006855189
4171,02-01-2025,95409001-1224828124,APS DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-005975825
4171,02-01-2025,95409001-1224827995,APS DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-005975825
4171,02-01-2025,,APS DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-005975825
4171,02-01-2025,95409001-1224819883,APS DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-005975825
4171,02-01-2025,,APS DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-005975825
4171,02-01-2025,95409001-1224827980,APS DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-005975825
4171,02-01-2025,,APS DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-005975825
4171,02-01-2025,95409001-1224828125,APS DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-005975825
4171,02-01-2025,,APS DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-005975825
4171,02-01-2025,95409001-1224828128,APS DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-005975825
4171,02-01-2025,A0VS332048EB542,APS 3.3 KW,Inverter,NP-GJUG25-005975825
4172,07-01-2025,RSCB2M0310824110181,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005978774
4172,07-01-2025,RSCB2M0310824110194,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005978774
4172,07-01-2025,RSCB2M0310824110216,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005978774
4172,07-01-2025,RSCB2M0310824110187,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005978774
4172,07-01-2025,RSCB2M0310824110241,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005978774
4172,07-01-2025,RSCB2M0310824110202,RAYZON DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-005978774
4172,07-01-2025,SYS1191161C3379,SOLAR YAAN 3.3 KW,Inverter,NP-GJTPA25-005978774
4173,31-01-2025,MS2411192C5273,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-006893149
4173,31-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-006893149
4173,31-01-2025,MS2411192C5114,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-006893149
